date,store,item,forecast_sales
2018-02-01,1,2,44.94
2018-02-02,1,2,44.88
2018-02-03,1,2,43.23
2018-02-04,1,2,42.26
2018-02-05,1,2,37.27
2018-02-06,1,2,35.79
2018-02-07,1,2,37.71
2018-02-08,1,2,41.95
2018-02-09,1,2,41.08
2018-02-10,1,2,42.74
2018-02-11,1,2,47.32
2018-02-12,1,2,40.99
2018-02-13,1,2,43.16
2018-02-14,1,2,41.01
2018-02-15,1,2,46.71
2018-02-16,1,2,49.8
2018-02-17,1,2,51.3
2018-02-18,1,2,50.53
2018-02-19,1,2,34.76
2018-02-20,1,2,33.77
2018-02-21,1,2,35.93
2018-02-22,1,2,49.28
2018-02-23,1,2,48.97
2018-02-24,1,2,46.97
2018-02-25,1,2,47.36
2018-02-26,1,2,40.41
2018-02-27,1,2,38.15
2018-02-28,1,2,35.97
2018-03-01,1,2,52.1
2018-03-02,1,2,53.43
2018-03-03,1,2,58.11
2018-03-04,1,2,62.16
2018-03-05,1,2,41.61
2018-03-06,1,2,51.91
2018-03-07,1,2,51.73
2018-03-08,1,2,47.81
2018-03-09,1,2,54.0
2018-03-10,1,2,55.08
2018-03-11,1,2,58.81
2018-03-12,1,2,48.16
2018-03-13,1,2,53.36
2018-03-14,1,2,54.63
2018-03-15,1,2,52.59
2018-03-16,1,2,54.4
2018-03-17,1,2,54.91
2018-03-18,1,2,62.27
2018-03-19,1,2,38.91
2018-03-20,1,2,44.18
2018-03-21,1,2,41.51
2018-03-22,1,2,44.82
2018-03-23,1,2,59.91
2018-03-24,1,2,56.27
2018-03-25,1,2,58.49
2018-03-26,1,2,39.62
2018-03-27,1,2,44.75
2018-03-28,1,2,44.18
2018-03-29,1,2,46.95
2018-03-30,1,2,57.94
2018-03-31,1,2,56.68
2018-01-01,2,2,45.47
2018-01-02,2,2,50.42
2018-01-03,2,2,46.8
2018-01-04,2,2,62.52
2018-01-05,2,2,56.77
2018-01-06,2,2,58.54
2018-01-07,2,2,65.92
2018-01-08,2,2,51.26
2018-01-09,2,2,58.04
2018-01-10,2,2,54.1
2018-01-11,2,2,56.45
2018-01-12,2,2,60.28
2018-01-13,2,2,60.82
2018-01-14,2,2,71.3
2018-01-15,2,2,49.35
2018-01-16,2,2,51.33
2018-01-17,2,2,52.04
2018-01-18,2,2,58.53
2018-01-19,2,2,61.49
2018-01-20,2,2,62.05
2018-01-21,2,2,65.8
2018-01-22,2,2,46.09
2018-01-23,2,2,50.12
2018-01-24,2,2,50.51
2018-01-25,2,2,53.19
2018-01-26,2,2,55.57
2018-01-27,2,2,57.27
2018-01-28,2,2,58.94
2018-01-29,2,2,46.61
2018-01-30,2,2,53.98
2018-01-31,2,2,54.28
2018-02-01,2,2,63.85
2018-02-02,2,2,71.46
2018-02-03,2,2,65.79
2018-02-04,2,2,68.5
2018-02-05,2,2,48.28
2018-02-06,2,2,64.27
2018-02-07,2,2,62.25
2018-02-08,2,2,64.07
2018-02-09,2,2,68.06
2018-02-10,2,2,71.62
2018-02-11,2,2,77.08
2018-02-12,2,2,50.75
2018-02-13,2,2,56.68
2018-02-14,2,2,54.69
2018-02-15,2,2,67.11
2018-02-16,2,2,69.27
2018-02-17,2,2,72.56
2018-02-18,2,2,79.05
2018-02-19,2,2,48.66
2018-02-20,2,2,57.51
2018-02-21,2,2,57.73
2018-02-22,2,2,67.99
2018-02-23,2,2,65.15
2018-02-24,2,2,72.79
2018-02-25,2,2,80.3
2018-02-26,2,2,47.83
2018-02-27,2,2,50.71
2018-02-28,2,2,53.17
2018-03-01,2,2,84.51
2018-03-02,2,2,75.25
2018-03-03,2,2,84.01
2018-03-04,2,2,91.91
2018-03-05,2,2,59.72
2018-03-06,2,2,72.42
2018-03-07,2,2,74.96
2018-03-08,2,2,83.27
2018-03-09,2,2,70.56
2018-03-10,2,2,85.52
2018-03-11,2,2,96.34
2018-03-12,2,2,61.14
2018-03-13,2,2,73.83
2018-03-14,2,2,75.25
2018-03-15,2,2,72.15
2018-03-16,2,2,73.54
2018-03-17,2,2,82.49
2018-03-18,2,2,89.7
2018-03-19,2,2,57.58
2018-03-20,2,2,72.43
2018-03-21,2,2,76.22
2018-03-22,2,2,74.36
2018-03-23,2,2,78.25
2018-03-24,2,2,82.94
2018-03-25,2,2,83.54
2018-03-26,2,2,56.91
2018-03-27,2,2,73.3
2018-03-28,2,2,74.56
2018-03-29,2,2,77.28
2018-03-30,2,2,78.54
2018-03-31,2,2,83.85
2018-01-01,3,2,41.47
2018-01-02,3,2,47.14
2018-01-03,3,2,46.04
2018-01-04,3,2,52.36
2018-01-05,3,2,54.8
2018-01-06,3,2,52.94
2018-01-07,3,2,55.95
2018-01-08,3,2,40.97
2018-01-09,3,2,52.91
2018-01-10,3,2,53.09
2018-01-11,3,2,49.66
2018-01-12,3,2,61.95
2018-01-13,3,2,59.16
2018-01-14,3,2,51.23
2018-01-15,3,2,40.35
2018-01-16,3,2,44.88
2018-01-17,3,2,45.49
2018-01-18,3,2,50.89
2018-01-19,3,2,57.18
2018-01-20,3,2,55.56
2018-01-21,3,2,54.6
2018-01-22,3,2,35.02
2018-01-23,3,2,38.48
2018-01-24,3,2,37.39
2018-01-25,3,2,46.85
2018-01-26,3,2,55.97
2018-01-27,3,2,56.87
2018-01-28,3,2,56.21
2018-01-29,3,2,37.27
2018-01-30,3,2,46.83
2018-01-31,3,2,45.75
2018-02-01,3,2,60.08
2018-02-02,3,2,56.32
2018-02-03,3,2,56.74
2018-02-04,3,2,68.56
2018-02-05,3,2,41.0
2018-02-06,3,2,55.43
2018-02-07,3,2,54.29
2018-02-08,3,2,52.86
2018-02-09,3,2,61.18
2018-02-10,3,2,68.7
2018-02-11,3,2,76.41
2018-02-12,3,2,44.27
2018-02-13,3,2,58.92
2018-02-14,3,2,54.69
2018-02-15,3,2,53.19
2018-02-16,3,2,61.85
2018-02-17,3,2,74.07
2018-02-18,3,2,74.15
2018-02-19,3,2,45.75
2018-02-20,3,2,55.77
2018-02-21,3,2,52.2
2018-02-22,3,2,50.2
2018-02-23,3,2,53.44
2018-02-24,3,2,64.89
2018-02-25,3,2,73.89
2018-02-26,3,2,45.69
2018-02-27,3,2,46.42
2018-02-28,3,2,46.89
2018-03-01,3,2,70.28
2018-03-02,3,2,77.75
2018-03-03,3,2,76.25
2018-03-04,3,2,75.97
2018-03-05,3,2,54.61
2018-03-06,3,2,61.32
2018-03-07,3,2,60.69
2018-03-08,3,2,72.83
2018-03-09,3,2,77.55
2018-03-10,3,2,74.53
2018-03-11,3,2,75.37
2018-03-12,3,2,48.67
2018-03-13,3,2,61.55
2018-03-14,3,2,60.79
2018-03-15,3,2,66.96
2018-03-16,3,2,73.5
2018-03-17,3,2,71.04
2018-03-18,3,2,79.74
2018-03-19,3,2,47.91
2018-03-20,3,2,62.4
2018-03-21,3,2,58.71
2018-03-22,3,2,56.07
2018-03-23,3,2,66.47
2018-03-24,3,2,71.43
2018-03-25,3,2,89.87
2018-03-26,3,2,54.64
2018-03-27,3,2,67.16
2018-03-28,3,2,64.92
2018-03-29,3,2,62.18
2018-03-30,3,2,64.89
2018-03-31,3,2,71.8
2018-01-01,4,2,35.1
2018-01-02,4,2,39.82
2018-01-03,4,2,39.82
2018-01-04,4,2,43.49
2018-01-05,4,2,48.53
2018-01-06,4,2,48.14
2018-01-07,4,2,54.37
2018-01-08,4,2,34.69
2018-01-09,4,2,47.55
2018-01-10,4,2,44.42
2018-01-11,4,2,40.59
2018-01-12,4,2,47.0
2018-01-13,4,2,46.77
2018-01-14,4,2,53.86
2018-01-15,4,2,37.7
2018-01-16,4,2,40.49
2018-01-17,4,2,38.44
2018-01-18,4,2,50.41
2018-01-19,4,2,54.42
2018-01-20,4,2,50.92
2018-01-21,4,2,61.26
2018-01-22,4,2,39.59
2018-01-23,4,2,36.12
2018-01-24,4,2,36.44
2018-01-25,4,2,45.47
2018-01-26,4,2,52.29
2018-01-27,4,2,52.31
2018-01-28,4,2,61.09
2018-01-29,4,2,36.48
2018-01-30,4,2,43.29
2018-01-31,4,2,42.42
2018-02-01,4,2,49.14
2018-02-02,4,2,55.1
2018-02-03,4,2,60.58
2018-02-04,4,2,68.38
2018-02-05,4,2,45.1
2018-02-06,4,2,48.01
2018-02-07,4,2,47.05
2018-02-08,4,2,54.82
2018-02-09,4,2,54.63
2018-02-10,4,2,57.82
2018-02-11,4,2,71.0
2018-02-12,4,2,44.63
2018-02-13,4,2,45.18
2018-02-14,4,2,46.41
2018-02-15,4,2,48.56
2018-02-16,4,2,57.95
2018-02-17,4,2,59.26
2018-02-18,4,2,60.2
2018-02-19,4,2,44.82
2018-02-20,4,2,46.02
2018-02-21,4,2,45.18
2018-02-22,4,2,47.56
2018-02-23,4,2,48.2
2018-02-24,4,2,54.67
2018-02-25,4,2,63.41
2018-02-26,4,2,44.98
2018-02-27,4,2,43.45
2018-02-28,4,2,46.32
2018-03-01,4,2,57.49
2018-03-02,4,2,69.18
2018-03-03,4,2,65.57
2018-03-04,4,2,64.51
2018-03-05,4,2,55.88
2018-03-06,4,2,55.74
2018-03-07,4,2,56.77
2018-03-08,4,2,59.04
2018-03-09,4,2,69.82
2018-03-10,4,2,71.5
2018-03-11,4,2,76.27
2018-03-12,4,2,49.39
2018-03-13,4,2,61.41
2018-03-14,4,2,57.36
2018-03-15,4,2,52.05
2018-03-16,4,2,71.89
2018-03-17,4,2,75.14
2018-03-18,4,2,77.34
2018-03-19,4,2,52.01
2018-03-20,4,2,57.43
2018-03-21,4,2,56.98
2018-03-22,4,2,59.99
2018-03-23,4,2,64.69
2018-03-24,4,2,73.24
2018-03-25,4,2,75.16
2018-03-26,4,2,52.65
2018-03-27,4,2,61.35
2018-03-28,4,2,57.66
2018-03-29,4,2,56.98
2018-03-30,4,2,64.95
2018-03-31,4,2,69.31
2018-01-01,5,2,23.82
2018-01-02,5,2,25.31
2018-01-03,5,2,25.02
2018-01-04,5,2,28.0
2018-01-05,5,2,34.03
2018-01-06,5,2,38.3
2018-01-07,5,2,40.19
2018-01-08,5,2,26.29
2018-01-09,5,2,33.04
2018-01-10,5,2,32.59
2018-01-11,5,2,37.54
2018-01-12,5,2,40.73
2018-01-13,5,2,37.6
2018-01-14,5,2,34.02
2018-01-15,5,2,25.95
2018-01-16,5,2,28.18
2018-01-17,5,2,31.66
2018-01-18,5,2,36.59
2018-01-19,5,2,36.14
2018-01-20,5,2,33.1
2018-01-21,5,2,30.75
2018-01-22,5,2,24.32
2018-01-23,5,2,35.33
2018-01-24,5,2,34.76
2018-01-25,5,2,36.77
2018-01-26,5,2,35.54
2018-01-27,5,2,34.88
2018-01-28,5,2,36.72
2018-01-29,5,2,27.31
2018-01-30,5,2,35.31
2018-01-31,5,2,34.97
2018-02-01,5,2,34.16
2018-02-02,5,2,36.48
2018-02-03,5,2,39.73
2018-02-04,5,2,41.47
2018-02-05,5,2,30.69
2018-02-06,5,2,36.54
2018-02-07,5,2,31.98
2018-02-08,5,2,39.59
2018-02-09,5,2,39.68
2018-02-10,5,2,49.02
2018-02-11,5,2,47.87
2018-02-12,5,2,29.54
2018-02-13,5,2,37.9
2018-02-14,5,2,32.29
2018-02-15,5,2,37.11
2018-02-16,5,2,41.74
2018-02-17,5,2,48.45
2018-02-18,5,2,48.09
2018-02-19,5,2,27.78
2018-02-20,5,2,41.79
2018-02-21,5,2,31.92
2018-02-22,5,2,39.33
2018-02-23,5,2,39.51
2018-02-24,5,2,46.61
2018-02-25,5,2,45.62
2018-02-26,5,2,27.24
2018-02-27,5,2,42.79
2018-02-28,5,2,41.26
2018-03-01,5,2,52.54
2018-03-02,5,2,52.49
2018-03-03,5,2,53.95
2018-03-04,5,2,52.86
2018-03-05,5,2,30.92
2018-03-06,5,2,42.26
2018-03-07,5,2,42.95
2018-03-08,5,2,43.45
2018-03-09,5,2,47.96
2018-03-10,5,2,49.14
2018-03-11,5,2,53.22
2018-03-12,5,2,35.94
2018-03-13,5,2,50.72
2018-03-14,5,2,49.8
2018-03-15,5,2,49.07
2018-03-16,5,2,45.67
2018-03-17,5,2,52.24
2018-03-18,5,2,58.9
2018-03-19,5,2,39.32
2018-03-20,5,2,46.55
2018-03-21,5,2,44.62
2018-03-22,5,2,44.67
2018-03-23,5,2,42.82
2018-03-24,5,2,46.94
2018-03-25,5,2,51.46
2018-03-26,5,2,35.87
2018-03-27,5,2,37.49
2018-03-28,5,2,42.47
2018-03-29,5,2,45.32
2018-03-30,5,2,56.88
2018-03-31,5,2,54.31
2018-01-01,6,2,23.46
2018-01-02,6,2,26.04
2018-01-03,6,2,27.97
2018-01-04,6,2,26.84
2018-01-05,6,2,34.52
2018-01-06,6,2,35.41
2018-01-07,6,2,40.31
2018-01-08,6,2,28.04
2018-01-09,6,2,32.01
2018-01-10,6,2,30.04
2018-01-11,6,2,32.68
2018-01-12,6,2,39.29
2018-01-13,6,2,37.18
2018-01-14,6,2,42.37
2018-01-15,6,2,27.67
2018-01-16,6,2,24.21
2018-01-17,6,2,25.42
2018-01-18,6,2,32.94
2018-01-19,6,2,32.5
2018-01-20,6,2,33.28
2018-01-21,6,2,41.86
2018-01-22,6,2,30.65
2018-01-23,6,2,29.16
2018-01-24,6,2,29.71
2018-01-25,6,2,33.58
2018-01-26,6,2,36.88
2018-01-27,6,2,36.87
2018-01-28,6,2,44.67
2018-01-29,6,2,27.49
2018-01-30,6,2,26.79
2018-01-31,6,2,27.3
2018-02-01,6,2,33.31
2018-02-02,6,2,40.0
2018-02-03,6,2,45.72
2018-02-04,6,2,45.3
2018-02-05,6,2,28.22
2018-02-06,6,2,36.71
2018-02-07,6,2,33.99
2018-02-08,6,2,36.42
2018-02-09,6,2,40.34
2018-02-10,6,2,44.08
2018-02-11,6,2,50.98
2018-02-12,6,2,34.23
2018-02-13,6,2,42.26
2018-02-14,6,2,35.96
2018-02-15,6,2,34.98
2018-02-16,6,2,36.29
2018-02-17,6,2,41.1
2018-02-18,6,2,47.78
2018-02-19,6,2,28.67
2018-02-20,6,2,40.84
2018-02-21,6,2,37.19
2018-02-22,6,2,38.63
2018-02-23,6,2,34.97
2018-02-24,6,2,46.62
2018-02-25,6,2,47.28
2018-02-26,6,2,28.08
2018-02-27,6,2,40.46
2018-02-28,6,2,39.97
2018-03-01,6,2,37.46
2018-03-02,6,2,53.48
2018-03-03,6,2,56.69
2018-03-04,6,2,52.99
2018-03-05,6,2,29.89
2018-03-06,6,2,44.81
2018-03-07,6,2,43.36
2018-03-08,6,2,38.07
2018-03-09,6,2,48.6
2018-03-10,6,2,47.74
2018-03-11,6,2,52.09
2018-03-12,6,2,37.63
2018-03-13,6,2,49.28
2018-03-14,6,2,47.52
2018-03-15,6,2,44.26
2018-03-16,6,2,45.33
2018-03-17,6,2,48.16
2018-03-18,6,2,58.73
2018-03-19,6,2,37.65
2018-03-20,6,2,42.2
2018-03-21,6,2,42.93
2018-03-22,6,2,40.19
2018-03-23,6,2,43.4
2018-03-24,6,2,46.83
2018-03-25,6,2,58.77
2018-03-26,6,2,36.85
2018-03-27,6,2,43.37
2018-03-28,6,2,43.61
2018-03-29,6,2,44.95
2018-03-30,6,2,54.57
2018-03-31,6,2,54.59
2018-01-01,7,2,25.63
2018-01-02,7,2,24.84
2018-01-03,7,2,28.8
2018-01-04,7,2,30.42
2018-01-05,7,2,27.67
2018-01-06,7,2,32.87
2018-01-07,7,2,35.12
2018-01-08,7,2,28.75
2018-01-09,7,2,28.24
2018-01-10,7,2,27.76
2018-01-11,7,2,29.96
2018-01-12,7,2,30.17
2018-01-13,7,2,31.43
2018-01-14,7,2,36.98
2018-01-15,7,2,28.65
2018-01-16,7,2,27.07
2018-01-17,7,2,29.02
2018-01-18,7,2,28.9
2018-01-19,7,2,33.39
2018-01-20,7,2,33.29
2018-01-21,7,2,32.08
2018-01-22,7,2,24.67
2018-01-23,7,2,28.74
2018-01-24,7,2,32.02
2018-01-25,7,2,30.95
2018-01-26,7,2,31.65
2018-01-27,7,2,31.68
2018-01-28,7,2,35.04
2018-01-29,7,2,27.89
2018-01-30,7,2,30.63
2018-01-31,7,2,31.36
2018-02-01,7,2,28.75
2018-02-02,7,2,35.15
2018-02-03,7,2,38.13
2018-02-04,7,2,35.81
2018-02-05,7,2,24.39
2018-02-06,7,2,32.94
2018-02-07,7,2,31.45
2018-02-08,7,2,34.8
2018-02-09,7,2,37.37
2018-02-10,7,2,38.62
2018-02-11,7,2,38.77
2018-02-12,7,2,30.01
2018-02-13,7,2,29.33
2018-02-14,7,2,30.53
2018-02-15,7,2,33.35
2018-02-16,7,2,36.41
2018-02-17,7,2,39.98
2018-02-18,7,2,40.75
2018-02-19,7,2,28.49
2018-02-20,7,2,33.47
2018-02-21,7,2,32.08
2018-02-22,7,2,29.51
2018-02-23,7,2,36.45
2018-02-24,7,2,45.37
2018-02-25,7,2,45.65
2018-02-26,7,2,29.78
2018-02-27,7,2,37.08
2018-02-28,7,2,38.45
2018-03-01,7,2,35.58
2018-03-02,7,2,41.67
2018-03-03,7,2,44.98
2018-03-04,7,2,44.99
2018-03-05,7,2,27.02
2018-03-06,7,2,35.6
2018-03-07,7,2,38.08
2018-03-08,7,2,34.05
2018-03-09,7,2,48.09
2018-03-10,7,2,49.3
2018-03-11,7,2,45.49
2018-03-12,7,2,30.61
2018-03-13,7,2,42.81
2018-03-14,7,2,40.16
2018-03-15,7,2,35.04
2018-03-16,7,2,44.76
2018-03-17,7,2,46.98
2018-03-18,7,2,45.63
2018-03-19,7,2,28.49
2018-03-20,7,2,32.42
2018-03-21,7,2,35.98
2018-03-22,7,2,40.53
2018-03-23,7,2,43.07
2018-03-24,7,2,43.23
2018-03-25,7,2,39.8
2018-03-26,7,2,26.39
2018-03-27,7,2,33.09
2018-03-28,7,2,34.0
2018-03-29,7,2,41.29
2018-03-30,7,2,48.18
2018-03-31,7,2,48.03
2018-01-01,8,2,37.06
2018-01-02,8,2,59.61
2018-01-03,8,2,58.46
2018-01-04,8,2,49.6
2018-01-05,8,2,60.69
2018-01-06,8,2,62.84
2018-01-07,8,2,71.8
2018-01-08,8,2,38.44
2018-01-09,8,2,50.16
2018-01-10,8,2,51.42
2018-01-11,8,2,53.88
2018-01-12,8,2,57.87
2018-01-13,8,2,55.43
2018-01-14,8,2,59.44
2018-01-15,8,2,37.76
2018-01-16,8,2,50.92
2018-01-17,8,2,51.16
2018-01-18,8,2,53.04
2018-01-19,8,2,58.9
2018-01-20,8,2,60.12
2018-01-21,8,2,63.76
2018-01-22,8,2,39.24
2018-01-23,8,2,43.6
2018-01-24,8,2,45.83
2018-01-25,8,2,49.79
2018-01-26,8,2,58.14
2018-01-27,8,2,58.24
2018-01-28,8,2,59.59
2018-01-29,8,2,37.5
2018-01-30,8,2,44.98
2018-01-31,8,2,46.78
2018-02-01,8,2,63.74
2018-02-02,8,2,69.03
2018-02-03,8,2,69.28
2018-02-04,8,2,73.19
2018-02-05,8,2,54.06
2018-02-06,8,2,61.39
2018-02-07,8,2,56.87
2018-02-08,8,2,65.86
2018-02-09,8,2,63.74
2018-02-10,8,2,62.11
2018-02-11,8,2,75.16
2018-02-12,8,2,49.34
2018-02-13,8,2,60.92
2018-02-14,8,2,60.25
2018-02-15,8,2,62.66
2018-02-16,8,2,65.62
2018-02-17,8,2,66.08
2018-02-18,8,2,68.1
2018-02-19,8,2,48.89
2018-02-20,8,2,53.11
2018-02-21,8,2,53.28
2018-02-22,8,2,69.46
2018-02-23,8,2,67.53
2018-02-24,8,2,66.53
2018-02-25,8,2,75.14
2018-02-26,8,2,52.62
2018-02-27,8,2,51.3
2018-02-28,8,2,55.8
2018-03-01,8,2,72.94
2018-03-02,8,2,90.1
2018-03-03,8,2,88.69
2018-03-04,8,2,87.45
2018-03-05,8,2,53.34
2018-03-06,8,2,75.14
2018-03-07,8,2,69.83
2018-03-08,8,2,73.93
2018-03-09,8,2,77.24
2018-03-10,8,2,90.15
2018-03-11,8,2,88.2
2018-03-12,8,2,50.31
2018-03-13,8,2,64.88
2018-03-14,8,2,58.52
2018-03-15,8,2,70.64
2018-03-16,8,2,71.04
2018-03-17,8,2,78.88
2018-03-18,8,2,84.82
2018-03-19,8,2,50.19
2018-03-20,8,2,65.31
2018-03-21,8,2,57.95
2018-03-22,8,2,76.95
2018-03-23,8,2,65.89
2018-03-24,8,2,74.68
2018-03-25,8,2,84.28
2018-03-26,8,2,46.83
2018-03-27,8,2,65.65
2018-03-28,8,2,65.09
2018-03-29,8,2,70.48
2018-03-30,8,2,74.02
2018-03-31,8,2,77.91
2018-01-01,9,2,35.92
2018-01-02,9,2,42.95
2018-01-03,9,2,38.43
2018-01-04,9,2,47.04
2018-01-05,9,2,52.8
2018-01-06,9,2,59.16
2018-01-07,9,2,53.55
2018-01-08,9,2,33.49
2018-01-09,9,2,50.71
2018-01-10,9,2,44.56
2018-01-11,9,2,47.65
2018-01-12,9,2,54.11
2018-01-13,9,2,58.93
2018-01-14,9,2,57.29
2018-01-15,9,2,34.39
2018-01-16,9,2,37.14
2018-01-17,9,2,37.15
2018-01-18,9,2,42.07
2018-01-19,9,2,52.55
2018-01-20,9,2,58.38
2018-01-21,9,2,59.78
2018-01-22,9,2,31.68
2018-01-23,9,2,47.38
2018-01-24,9,2,44.8
2018-01-25,9,2,47.79
2018-01-26,9,2,51.08
2018-01-27,9,2,55.47
2018-01-28,9,2,56.05
2018-01-29,9,2,37.57
2018-01-30,9,2,45.47
2018-01-31,9,2,42.24
2018-02-01,9,2,52.08
2018-02-02,9,2,51.38
2018-02-03,9,2,61.19
2018-02-04,9,2,61.8
2018-02-05,9,2,44.28
2018-02-06,9,2,54.32
2018-02-07,9,2,48.21
2018-02-08,9,2,48.58
2018-02-09,9,2,51.44
2018-02-10,9,2,58.17
2018-02-11,9,2,54.9
2018-02-12,9,2,39.67
2018-02-13,9,2,52.68
2018-02-14,9,2,48.78
2018-02-15,9,2,47.53
2018-02-16,9,2,51.36
2018-02-17,9,2,61.35
2018-02-18,9,2,68.09
2018-02-19,9,2,38.69
2018-02-20,9,2,47.08
2018-02-21,9,2,46.79
2018-02-22,9,2,49.63
2018-02-23,9,2,53.0
2018-02-24,9,2,58.8
2018-02-25,9,2,69.3
2018-02-26,9,2,34.27
2018-02-27,9,2,50.7
2018-02-28,9,2,48.09
2018-03-01,9,2,62.56
2018-03-02,9,2,76.34
2018-03-03,9,2,77.09
2018-03-04,9,2,73.93
2018-03-05,9,2,56.1
2018-03-06,9,2,50.1
2018-03-07,9,2,57.86
2018-03-08,9,2,61.97
2018-03-09,9,2,65.72
2018-03-10,9,2,69.02
2018-03-11,9,2,72.0
2018-03-12,9,2,54.68
2018-03-13,9,2,55.91
2018-03-14,9,2,57.25
2018-03-15,9,2,64.43
2018-03-16,9,2,68.47
2018-03-17,9,2,70.47
2018-03-18,9,2,69.99
2018-03-19,9,2,50.96
2018-03-20,9,2,63.31
2018-03-21,9,2,55.22
2018-03-22,9,2,65.59
2018-03-23,9,2,75.78
2018-03-24,9,2,75.03
2018-03-25,9,2,72.87
2018-03-26,9,2,41.94
2018-03-27,9,2,52.24
2018-03-28,9,2,51.55
2018-03-29,9,2,55.08
2018-03-30,9,2,62.47
2018-03-31,9,2,66.67
2018-01-01,10,2,37.96
2018-01-02,10,2,45.58
2018-01-03,10,2,43.58
2018-01-04,10,2,46.88
2018-01-05,10,2,51.19
2018-01-06,10,2,58.73
2018-01-07,10,2,60.7
2018-01-08,10,2,40.94
2018-01-09,10,2,51.95
2018-01-10,10,2,52.37
2018-01-11,10,2,50.47
2018-01-12,10,2,54.18
2018-01-13,10,2,59.86
2018-01-14,10,2,60.4
2018-01-15,10,2,40.89
2018-01-16,10,2,47.25
2018-01-17,10,2,45.91
2018-01-18,10,2,50.61
2018-01-19,10,2,54.57
2018-01-20,10,2,51.9
2018-01-21,10,2,59.4
2018-01-22,10,2,38.58
2018-01-23,10,2,43.02
2018-01-24,10,2,42.19
2018-01-25,10,2,50.51
2018-01-26,10,2,59.81
2018-01-27,10,2,57.63
2018-01-28,10,2,67.2
2018-01-29,10,2,39.44
2018-01-30,10,2,50.38
2018-01-31,10,2,48.8
2018-02-01,10,2,57.55
2018-02-02,10,2,60.18
2018-02-03,10,2,60.55
2018-02-04,10,2,63.86
2018-02-05,10,2,48.69
2018-02-06,10,2,51.18
2018-02-07,10,2,48.74
2018-02-08,10,2,51.29
2018-02-09,10,2,61.32
2018-02-10,10,2,63.16
2018-02-11,10,2,59.6
2018-02-12,10,2,38.43
2018-02-13,10,2,46.02
2018-02-14,10,2,49.47
2018-02-15,10,2,48.29
2018-02-16,10,2,61.83
2018-02-17,10,2,67.14
2018-02-18,10,2,65.77
2018-02-19,10,2,39.07
2018-02-20,10,2,48.25
2018-02-21,10,2,49.32
2018-02-22,10,2,51.27
2018-02-23,10,2,68.36
2018-02-24,10,2,64.14
2018-02-25,10,2,67.15
2018-02-26,10,2,43.37
2018-02-27,10,2,54.84
2018-02-28,10,2,54.48
2018-03-01,10,2,62.84
2018-03-02,10,2,80.84
2018-03-03,10,2,86.19
2018-03-04,10,2,85.27
2018-03-05,10,2,60.57
2018-03-06,10,2,56.15
2018-03-07,10,2,53.68
2018-03-08,10,2,67.37
2018-03-09,10,2,68.7
2018-03-10,10,2,75.19
2018-03-11,10,2,76.74
2018-03-12,10,2,53.45
2018-03-13,10,2,54.59
2018-03-14,10,2,51.74
2018-03-15,10,2,67.13
2018-03-16,10,2,67.89
2018-03-17,10,2,77.3
2018-03-18,10,2,82.0
2018-03-19,10,2,55.48
2018-03-20,10,2,60.65
2018-03-21,10,2,57.65
2018-03-22,10,2,76.47
2018-03-23,10,2,87.29
2018-03-24,10,2,81.55
2018-03-25,10,2,77.08
2018-03-26,10,2,47.93
2018-03-27,10,2,58.22
2018-03-28,10,2,61.02
2018-03-29,10,2,65.75
2018-03-30,10,2,69.6
2018-03-31,10,2,72.45
2018-01-01,1,3,21.08
2018-01-02,1,3,20.79
2018-01-03,1,3,22.06
2018-01-04,1,3,25.29
2018-01-05,1,3,26.1
2018-01-06,1,3,26.05
2018-01-07,1,3,30.99
2018-01-08,1,3,21.61
2018-01-09,1,3,20.59
2018-01-10,1,3,20.88
2018-01-11,1,3,28.63
2018-01-12,1,3,28.78
2018-01-13,1,3,29.97
2018-01-14,1,3,27.65
2018-01-15,1,3,20.86
2018-01-16,1,3,20.9
2018-01-17,1,3,25.78
2018-01-18,1,3,26.72
2018-01-19,1,3,28.84
2018-01-20,1,3,30.53
2018-01-21,1,3,32.43
2018-01-22,1,3,19.79
2018-01-23,1,3,19.76
2018-01-24,1,3,23.17
2018-01-25,1,3,20.41
2018-01-26,1,3,28.74
2018-01-27,1,3,28.54
2018-01-28,1,3,29.63
2018-01-29,1,3,23.68
2018-01-30,1,3,25.99
2018-01-31,1,3,26.22
2018-02-01,1,3,22.43
2018-02-02,1,3,25.31
2018-02-03,1,3,23.97
2018-02-04,1,3,32.86
2018-02-05,1,3,23.36
2018-02-06,1,3,25.29
2018-02-07,1,3,23.75
2018-02-08,1,3,25.22
2018-02-09,1,3,34.07
2018-02-10,1,3,31.17
2018-02-11,1,3,31.12
2018-02-12,1,3,25.22
2018-02-13,1,3,24.86
2018-02-14,1,3,22.43
2018-02-15,1,3,27.59
2018-02-16,1,3,29.58
2018-02-17,1,3,32.2
2018-02-18,1,3,34.38
2018-02-19,1,3,24.64
2018-02-20,1,3,26.26
2018-02-21,1,3,26.04
2018-02-22,1,3,22.81
2018-02-23,1,3,32.32
2018-02-24,1,3,32.45
2018-02-25,1,3,31.41
2018-02-26,1,3,24.06
2018-02-27,1,3,27.69
2018-02-28,1,3,26.85
2018-03-01,1,3,34.48
2018-03-02,1,3,32.26
2018-03-03,1,3,34.05
2018-03-04,1,3,37.21
